"Sample_ID","Sample_ID_orig","Site_ID","Dataset_ID","Taxon","Group","Source_quality","Age_class","Material_type","Matrix","d2H","d2H.sd","d18O","d18O.sd","Sample_comments"
3660,"S09-H___304",1730,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-77.8,2,NA,NA,NA
3661,"S09-H___323",1730,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-79.1,2,NA,NA,NA
3662,"S09-H___380",1736,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-94,2,NA,NA,NA
3663,"S09-H___211",1737,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-76.3,2,NA,NA,NA
3664,"S09-H___272",1738,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-80.7,2,NA,NA,NA
3665,"S09-H___398",1738,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-80.7,2,NA,NA,NA
3666,"S09-H___314",1739,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-73.9,2,NA,NA,NA
3667,"S09-H___367",1740,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-90,2,NA,NA,NA
3668,"S09-H___373",1741,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-85.2,2,NA,NA,NA
3669,"S09-H___286",1741,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-90.2,2,NA,NA,NA
3670,"S09-H___248",1742,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-70.2,2,NA,NA,NA
3671,"S09-H___208",1743,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-74.5,2,NA,NA,NA
3672,"S09-H___278",1744,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-77.4,2,NA,NA,NA
3673,"S09-H___318",1744,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-79.6,2,NA,NA,NA
3674,"S09-H___395",1735,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-84.1,2,NA,NA,NA
3675,"S09-H___226",1745,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-74.3,2,NA,NA,NA
3676,"S09-H___236",1746,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-86.3,2,NA,NA,NA
3677,"S09-H___341",1747,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-83.2,2,NA,NA,NA
3678,"S09-H___399",1733,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-70.6,2,NA,NA,NA
3679,"S09-H___298",1740,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-82.7,2,NA,NA,NA
3680,"S09-H___390",1740,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-77.7,2,NA,NA,NA
3681,"S09-H___277",1748,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-78.3,2,NA,NA,NA
3682,"S09-H___299",1748,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-75.1,2,NA,NA,NA
3683,"S09-H___202",1749,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-76.3,2,NA,NA,NA
3684,"S09-H___244",1749,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-92.7,2,NA,NA,NA
3685,"S09-H___216",1750,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-79.4,2,NA,NA,NA
3686,"S09-H___360",1751,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-82.3,2,NA,NA,NA
3687,"S09-H___296",1736,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-80,2,NA,NA,NA
3688,"S09-H___240",1752,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-69.2,2,NA,NA,NA
3689,"S09-H___343",1752,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-71.3,2,NA,NA,NA
3690,"S09-H___376",1752,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-73.2,2,NA,NA,NA
3691,"S09-H___325",1753,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-70.4,2,NA,NA,NA
3692,"S09-H___345",1754,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-87.4,2,NA,NA,NA
3693,"S09-H___289",1755,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-76.9,2,NA,NA,NA
3694,"S09-H___276",1756,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-77.2,2,NA,NA,NA
3695,"S09-H___217",1757,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-84.4,2,NA,NA,NA
3696,"S09-H___242",1757,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-71.2,2,NA,NA,NA
3697,"S09-H___266",1757,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-80,2,NA,NA,NA
3698,"S09-H___339",1757,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-77.8,2,NA,NA,NA
3699,"S09-H___251",1758,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-73.4,2,NA,NA,NA
3700,"S09-H___224",1759,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-86.4,2,NA,NA,NA
3701,"S09-H___284",1747,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-79.7,2,NA,NA,NA
3702,"S09-H___297",1747,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-84.6,2,NA,NA,NA
3703,"S09-H___307",1760,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-85.7,2,NA,NA,NA
3704,"S09-H___356",1760,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-76.2,2,NA,NA,NA
3705,"S09-H___331",1761,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-83.9,2,NA,NA,NA
3706,"S09-H___372",1761,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-81.6,2,NA,NA,NA
3707,"S09-H___294",1728,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-76.6,2,NA,NA,NA
3708,"S09-H___275",1762,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-72.2,2,NA,NA,NA
3709,"S09-H___397",1762,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-74,2,NA,NA,NA
3710,"S09-H___370",1763,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-72.1,2,NA,NA,NA
3711,"S09-H___238",1764,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-88.2,2,NA,NA,NA
3712,"S09-H___394",1764,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-100.4,2,NA,NA,NA
3713,"S09-H___353",1765,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-83.9,2,NA,NA,NA
3714,"S09-H___348",1766,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-71.4,2,NA,NA,NA
3715,"S09-H___332",1767,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-83.3,2,NA,NA,NA
3716,"S09-H___270",1768,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-75.2,2,NA,NA,NA
3717,"S09-H___210",1769,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-77.7,2,NA,NA,NA
3718,"S09-H___223",1721,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-82.2,2,NA,NA,NA
3719,"S09-H___320",1735,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-72,2,NA,NA,NA
3720,"S09-H___287",1770,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-81.8,2,NA,NA,NA
3721,"S09-H___264",1726,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-73.9,2,NA,NA,NA
3722,"S09-H___319",1771,19,"Homo sapiens","Modern human","known source",NA,"Hair","Keratin",-72.4,2,NA,NA,NA
